ensembl_gene_id,gene_symbol,entrez_id,description,rbpworld_family,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type,is_canonical
ENSG00000221983,UBA52,7311,ubiquitin A-52 residue ribosomal protein fusion product 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000223443,USP17L2,377630,ubiquitin specific peptidase 17 like family member 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000223496,EXOSC6,118460,exosome component 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000223569,USP17L15,100288520,ubiquitin specific peptidase 17 like family member 15,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000224470,ATXN1L,342371,ataxin 1 like,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000224578,HNRNPA1P48,642659,heterogeneous nuclear ribonucleoprotein A1 pseudogene 48,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000225921,NOL7,51406,nucleolar protein 7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000226784,PGAM4,441531,phosphoglycerate mutase family member 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000226941,RBMY1J,378951,"RNA binding motif protein, Y-linked, family 1, member J",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000227057,WDR46,9277,WD repeat domain 46,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000227140,USP17L5,728386,ubiquitin specific peptidase 17 like family member 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000227551,USP17L12,100287205,ubiquitin specific peptidase 17 like family member 12,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000228049,POLR2J2,246721,RNA polymerase II subunit J2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000228623,ZNF883,169834,zinc finger protein 883,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000228836,CT45A5,441521,cancer/testis antigen family 45 member A5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000228856,USP17L30,728419,ubiquitin specific peptidase 17 like family member 30,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000229117,RPL41,6171,ribosomal protein L41,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000229474,PATL2,197135,PAT1 homolog 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000229579,USP17L26,728379,ubiquitin specific peptidase 17 like family member 26,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000230268,SSU72P8,136157,SSU72 pseudogene 8,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000230409,TCEA1P2,399511,transcription elongation factor A1 pseudogene 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000230430,USP17L25,728373,ubiquitin specific peptidase 17 like family member 25,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000231051,USP17L28,728400,ubiquitin specific peptidase 17 like family member 28,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000231396,USP17L10,100287144,ubiquitin specific peptidase 17 like family member 10,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000231500,RPS18,6222,ribosomal protein S18,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000231637,USP17L29,728405,ubiquitin specific peptidase 17 like family member 29,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000232119,MCTS1,28985,MCTS1 re-initiation and release factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000232264,USP17L24,728369,ubiquitin specific peptidase 17 like family member 24,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000232399,USP17L13,100287238,ubiquitin specific peptidase 17 like family member 13,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000233136,USP17L11,100287178,ubiquitin specific peptidase 17 like family member 11,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000233927,RPS28,6234,ribosomal protein S28,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000234127,TRIM26,7726,tripartite motif containing 26,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000234414,RBMY1A1,5940,"RNA binding motif protein, Y-linked, family 1, member A1",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000235272,RAMACL,353267,RNA guanine-7 methyltransferase activating subunit like (pseudogene),,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000235780,USP17L27,728393,ubiquitin specific peptidase 17 like family member 27,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000237649,KIFC1,3833,kinesin family member C1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239264,TXNDC5,81567,thioredoxin domain containing 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239306,RBM14,10432,RNA binding motif protein 14,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239382,ALKBH6,84964,alkB homolog 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239672,NME1,4830,NME/NM23 nucleoside diphosphate kinase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239713,APOBEC3G,60489,apolipoprotein B mRNA editing enzyme catalytic subunit 3G,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239789,MRPS17,51373,mitochondrial ribosomal protein S17,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000239900,ADSL,158,adenylosuccinate lyase,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000240563,L1TD1,54596,LINE1 type transposase domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000240682,ISY1,57461,ISY1 splicing factor homolog,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000240857,RDH14,57665,retinol dehydrogenase 14,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241058,NSUN6,221078,NOP2/Sun RNA methyltransferase 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241258,CRCP,27297,CGRP receptor component,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241370,RPP21,79897,ribonuclease P/MRP subunit p21,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241553,ARPC4,10093,actin related protein 2/3 complex subunit 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241945,PWP2,5822,PWP2 small subunit processome component,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000241973,PI4KA,5297,phosphatidylinositol 4-kinase alpha,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242247,ARFGAP3,26286,ADP ribosylation factor GTPase activating protein 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242265,PEG10,23089,paternally expressed 10,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242372,EIF6,3692,eukaryotic translation initiation factor 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242389,RBMY1E,378950,"RNA binding motif protein, Y-linked, family 1, member E",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242485,MRPL20,55052,mitochondrial ribosomal protein L20,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000242875,RBMY1B,378948,"RNA binding motif protein, Y-linked, family 1, member B",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000243056,EIF4EBP3,8637,eukaryotic translation initiation factor 4E binding protein 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000243147,MRPL33,9553,mitochondrial ribosomal protein L33,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000243207,PPAN-P2RY11,692312,PPAN-P2RY11 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000243811,APOBEC3D,140564,apolipoprotein B mRNA editing enzyme catalytic subunit 3D,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000243927,MRPS6,64968,mitochondrial ribosomal protein S6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000244395,RBMY1D,378949,"RNA binding motif protein, Y-linked, family 1, member D",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000244462,RBM12,10137,RNA binding motif protein 12,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000244509,APOBEC3C,27350,apolipoprotein B mRNA editing enzyme catalytic subunit 3C,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000247315,ZCCHC3,85364,zinc finger CCHC-type containing 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000247596,TWF2,11344,twinfilin actin binding protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000247626,MARS2,92935,"methionyl-tRNA synthetase 2, mitochondrial",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248167,TRIM39-RPP21,202658,TRIM39-RPP21 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248333,CDK11B,984,cyclin dependent kinase 11B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248643,RBM14-RBM4,100526737,RBM14-RBM4 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248919,ATP5MF-PTCD1,100526740,ATP5MF-PTCD1 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248920,USP17L19,100287404,ubiquitin specific peptidase 17 like family member 19,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000248933,USP17L22,100287513,ubiquitin specific peptidase 17 like family member 22,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000249104,USP17L17,100287327,ubiquitin specific peptidase 17 like family member 17,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000249811,USP17L21,100287478,ubiquitin specific peptidase 17 like family member 21,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000250305,TRMT9B,57604,tRNA methyltransferase 9B (putative),,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000250745,USP17L20,100287441,ubiquitin specific peptidase 17 like family member 20,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000250844,USP17L18,100287364,ubiquitin specific peptidase 17 like family member 18,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000251369,ZNF550,162972,zinc finger protein 550,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000253626,EIF5AL1,143244,eukaryotic translation initiation factor 5A like 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000253729,PRKDC,5591,"protein kinase, DNA-activated, catalytic subunit",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000253797,UTP14C,9724,UTP14C small subunit processome component,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254093,PINX1,54984,PIN2 (TERF1) interacting telomerase inhibitor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254535,PABPC4L,132430,poly(A) binding protein cytoplasmic 4 like,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254726,MEX3A,92312,mex-3 RNA binding family member A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254772,EEF1G,1937,eukaryotic translation elongation factor 1 gamma,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254986,DPP3,10072,dipeptidyl peptidase 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000254996,ANKHD1-EIF4EBP3,404734,ANKHD1-EIF4EBP3 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000255561,FDXACB1,91893,ferredoxin-fold anticodon binding domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000255587,RAB44,401258,"RAB44, member RAS oncogene family",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000256294,ZNF225,7768,zinc finger protein 225,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000256453,DND1,373863,DND microRNA-mediated repression inhibitor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000256463,SALL3,27164,spalt like transcription factor 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000256525,POLG2,11232,"DNA polymerase gamma 2, accessory subunit",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000257103,LSM14A,26065,LSM14A mRNA processing body assembly factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000257218,GATC,283459,glutamyl-tRNA amidotransferase subunit C,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000257529,RPL36A-HNRNPH2,100529097,RPL36A-HNRNPH2 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000258366,RTEL1,51750,regulator of telomere elongation helicase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000258436,RNASE12,493901,ribonuclease A family member 12 (inactive),,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000258643,BCL2L2-PABPN1,100529063,BCL2L2-PABPN1 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000258818,RNASE4,6038,ribonuclease A family member 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000259494,MRPL46,26589,mitochondrial ribosomal protein L46,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000259956,RBM15B,29890,RNA binding motif protein 15B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000261150,EPPK1,83481,epiplakin 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000261221,ZNF865,100507290,zinc finger protein 865,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000261236,BOP1,23246,BOP1 ribosomal biogenesis factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000261796,ISY1-RAB43,100534599,ISY1-RAB43 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000262246,CORO7,79585,coronin 7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000262814,MRPL12,6182,mitochondrial ribosomal protein L12,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000263001,GTF2I,2969,general transcription factor IIi,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000263465,SRSF8,10929,serine and arginine rich splicing factor 8,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000264522,OTUD7B,56957,OTU deubiquitinase 7B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000265241,RBM8A,9939,RNA binding motif protein 8A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000265681,RPL17,6139,ribosomal protein L17,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000265790,RNASEH1P1,284203,ribonuclease H1 pseudogene 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000265808,SEC22B,9554,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000265817,FSBP,100861412,fibrinogen silencer binding protein,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000266472,MRPS21,54460,mitochondrial ribosomal protein S21,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000266967,AARSD1,80755,alanyl-tRNA synthetase domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000267041,ZNF850,342892,zinc finger protein 850,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000268940,CT45A1,541466,cancer/testis antigen family 45 member A1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269058,CALR3,125972,calreticulin 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269096,CT45A3,441519,cancer/testis antigen family 45 member A3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269335,IKBKG,8517,inhibitor of nuclear factor kappa B kinase regulatory subunit gamma,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269343,ZNF587B,100293516,zinc finger protein 587B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269405,NXF2,56001,nuclear RNA export factor 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269437,NXF2B,728343,nuclear RNA export factor 2B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269586,CT45A10,102723631,cancer/testis antigen family 45 member A10,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269858,EGLN2,112398,egl-9 family hypoxia inducible factor 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000269955,FMC1-LUC7L2,100996928,FMC1-LUC7L2 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270011,ZNF559-ZNF177,100529215,ZNF559-ZNF177 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270276,HIST2H4B,554313,histone cluster 2 H4 family member b,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270647,TAF15,8148,TATA-box binding protein associated factor 15,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270800,RPS10-NUDT3,100529239,RPS10-NUDT3 readthrough,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270882,HIST2H4A,8370,histone cluster 2 H4 family member a,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000270946,CT45A9,102723680,cancer/testis antigen family 45 member A9,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000271425,NBPF10,100132406,NBPF member 10,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000271449,CT45A2,728911,cancer/testis antigen family 45 member A2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000272886,DCP1A,55802,decapping mRNA 1A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000273542,HIST1H4K,8362,histone cluster 1 H4 family member k,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000273559,CWC25,54883,CWC25 spliceosome associated protein homolog,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000273696,CT45A7,101060211,cancer/testis antigen family 45 member A7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000273749,CYFIP1,23191,cytoplasmic FMR1 interacting protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000273899,NOL12,79159,nucleolar protein 12,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000274523,RCC1L,81554,RCC1 like,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000274618,HIST1H4F,8361,histone cluster 1 H4 family member f,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275111,ZNF2,7549,zinc finger protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275126,HIST1H4L,8368,histone cluster 1 H4 family member l,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275183,LENG9,94059,leukocyte receptor cluster member 9,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275700,AATF,26574,apoptosis antagonizing transcription factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275774,HNRNPCL2,440563,heterogeneous nuclear ribonucleoprotein C like 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000275895,U2AF1L5,102724594,U2 small nuclear RNA auxiliary factor 1 like 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
